mal_id,title,title_english,title_japanese,score,scored_by,rank,popularity,members,favorites,episodes,duration,year,season,type,status,rating,source,genres,themes,demographics,studios,producers,licensors,synopsis,background
22687,Terra Formars,,TERRA FORMARS [テラフォーマーズ],6.98,121923,4635.0,1136,243116,650,13.0,24 min per ep,2014.0,fall,TV,Finished Airing,R - 17+ (violence & profanity),Manga,"Action, Horror, Sci-Fi, Suspense","Gore, Space, Survival",Seinen,LIDENFILMS,"Warner Bros. Japan, SANZIGEN, Ultra Super Pictures, MAGES., Good Smile Company, Shueisha, Animatic",VIZ Media,"During the 21st century, humanity attempted to colonize Mars by sending two species which could endure the harsh environment of the planet to terraform it—algae and cockroaches. However, they did not anticipate the species' remarkable ability to adapt. Now in the 26th century, a lethal disease known as the Alien Engine Virus has arrived on Earth, and the cure is suspected to be found only on Mars. The problem is, Mars in the present is overrun by creatures known as ""Terraformars,"" incredibly pow",
998,Blue Seed,Blue Seed,ブルーシード,6.98,11398,4646.0,4353,32851,137,26.0,23 min per ep,1994.0,fall,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,"Action, Adventure, Drama, Horror, Mystery, Romance, Supernatural",Mythology,Seinen,"Production I.G, Ashi Productions","TV Tokyo, Nihon Ad Systems, Movic, ING, King Records, Omnibus Promotion","ADV Films, Discotek Media","Momiji is an average girl until the day she finds she is the descendant of the great Kushinada family. Only she, with her Kushinada blood, can stop the Aragami, demonic plant-like monsters threatening to destroy Japan. Along to help her is the TAC, and a possible love interest in a young man named Kusanagi.

(Source: ANN)",
31737,Gakusen Toshi Asterisk 2nd Season,The Asterisk War Season 2,学戦都市アスタリスク,6.98,266057,4654.0,554,459079,789,12.0,24 min per ep,2016.0,spring,TV,Finished Airing,PG-13 - Teens 13 or older,Light novel,"Action, Comedy, Fantasy, Romance, Ecchi","Harem, School, Urban Fantasy",,A-1 Pictures,"Aniplex, Animax, Movic, flying DOG, Bandai Namco Entertainment, Asahi Broadcasting, Kadokawa",Aniplex of America,"Gakusen Toshi Asterisk 2nd Season continues the story of Genestella students Ayato Amagiri and Julis-Alexia von Riessfeld, who have progressed to the next round of the Phoenix Festa after a long and strenuous battle with sisters Irene and Priscilla Urzaiz.

Despite Julis and Ayato's best attempts, the fact that Ayato's powers have been sealed is no longer a secret. Now at a major disadvantage, the duo must come up with a plan if they are to have any hope of winning the Phoenix Festa. Only one th",
284,Area 88 (TV),,エリア８８,6.98,6045,4641.0,5858,15908,66,12.0,23 min per ep,2004.0,winter,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,"Action, Drama, Romance",Military,Shounen,Group TAC,"TV Asahi, Animax, Studio Live, Avex Mode",ADV Films,"Deep in the sandy plains of the Middle Eastern kingdom of Asran, Japanese photojournalist Makoto Shinjou travels to the remote airbase Area 88 to document the activities of the mercenaries who destroy the country's enemies for a living. Among their ranks is Shin Kazama, a Japanese ace pilot who was tricked by his former best friend into signing a contract with the Asran's fighter squad. Because of this, he lost his career as an airline pilot and the chance to marry his fiancee Ryoko Tsugumo. Now",
2369,Rental Magica,Rental Magica,レンタルマギカ,6.98,22235,4630.0,3026,64700,108,24.0,24 min per ep,2007.0,fall,TV,Finished Airing,PG-13 - Teens 13 or older,Light novel,"Action, Mystery, Supernatural",,,Zexcs,"Kadokawa Shoten, Kadokawa Pictures Japan, KlockWorx, NTT Docomo",Nozomi Entertainment,"Due to his father's disappearance, Itsuki Iba has to take over the family business: a magician dispatch service. Their family employs countless magicians and other supernatural beings in order to send them out to help those who need magical assistance. As a leader, Itsuki now has to be tough, commanding, and reliable, but there's one problem, he's a coward. Also, in order to run a successful business, he must connect with his employees, which is more difficult than it seems due to his personalit",
36548,Kokkoku,Kokkoku,刻刻,6.98,75655,4615.0,1368,198470,358,12.0,23 min per ep,2018.0,winter,TV,Finished Airing,R - 17+ (violence & profanity),Manga,"Drama, Mystery, Supernatural, Suspense","Adult Cast, Psychological",Seinen,Geno Studio,Twin Engine,Sentai Filmworks,"After presumably failing 19 job interviews in one day, Juri Yukawa's dreams of moving out of her parents' home are utterly dashed. Stuck living with her working mother Nobuko, NEET brother Tsubasa, laid-off father Takafumi, and single-parent sister Sanae, the only hope for this family to raise a decent adult is her little nephew Makoto. However, this struggling family's life takes a turn for the worse when Makoto and Tsubasa are violently kidnapped by a mysterious organization and held for ranso",
59688,Gintama on Theater 2D: Kintama-hen,,銀魂オンシアター2D 金魂篇,6.98,387,4654.0,9418,4873,8,1.0,1 hr 36 min,,,Movie,Finished Airing,PG-13 - Teens 13 or older,Manga,"Action, Comedy, Sci-Fi","Gag Humor, Historical, Parody, Samurai",Shounen,Bandai Namco Pictures,,,"A compilation film of the Kintama Arc, episodes 1–4 in the third season, featuring additional footage. The movie is a part of the ""Gintama 20th Anniversary Project.""",
50012,Meitantei Conan: Zero no Tea Time,Detective Conan: Zero's Tea Time,名探偵コナン ゼロの日常（ティータイム）,6.97,6963,4682.0,5764,16629,68,6.0,13 min per ep,2022.0,spring,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,"Mystery, Slice of Life",Detective,Shounen,TMS Entertainment,Shogakukan,,Anime adaptation of the spin-off manga Meitantei Conan: Zero no Tea Time that focuses on the life of the triple agent as he attempts to keep all his different roles in check.,
53050,"Kanojo, Okarishimasu 3rd Season",Rent-a-Girlfriend Season 3,彼女、お借りします,6.97,99616,4675.0,1272,213845,1021,12.0,23 min per ep,2023.0,summer,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,"Comedy, Romance","Adult Cast, Harem",Shounen,TMS Entertainment,"Mainichi Broadcasting System, Kodansha, DMM.com",,"With her late grandfather's inspiring words in mind, Chizuru Mizuhara teams up with her friend Kazuya Kinoshita to launch a crowdfunding campaign for an amateur film. The two hope that with the success of the project, Chizuru can honor her grandparents' wishes before she loses her grandmother as well. After their wild encounters with three girls—Kazuya's clingy ""trial"" girlfriend, Ruka Sarashina; their nosy new next-door neighbor, Mini Yaemori; and Chizuru's shy work friend, Sumi Sakurasawa—they","In anticipation of Kanojo, Okarishimasu 3rd Season's release, a stage event featuring voice actors of the cast was held at the AnimeJapan 2023 festival on March 25, 2023. The series was released on Bl"
907,Princess Princess,Princess Princess,プリンセス・プリンセス,6.97,30428,4688.0,2947,68310,279,12.0,24 min per ep,2006.0,spring,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,Comedy,"Crossdressing, School",Shoujo,Studio Deen,TV Asahi,Media Blasters,"Tooru Kouno's attractive appearance draws unexpected attention on his first day at an all-boys school. Having to transfer to a school without girls has been bad enough, but adding to his list of frustrations are boys staring at him all day long. However, he hopes that there may be girls around, since he ran into a lovely pink-haired girl on campus earlier that day.

After being escorted to his dorm by his classmate, Yuujirou Shihoudani, he meets a student named Mikoto Yutaka, who looks eerily si",
732,Vampire Hunter D,Vampire Hunter D,吸血鬼〈バンパイア〉ハンターD,6.97,53473,4691.0,2258,105064,444,1.0,1 hr 20 min,,,Movie,Finished Airing,R+ - Mild Nudity,Light novel,"Action, Fantasy, Horror, Sci-Fi",Vampire,,"Ashi Productions, Studio Live","Movic, CBS Sony Group",Sentai Filmworks,"10,000 years in the future, the world has become a very different place; monsters roam the land freely, and people, although equipped with high tech weapons and cybernetic horses, live a humble life more suited to centuries past. The story focuses on a small hamlet plagued by monster attacks and living under the shadow of rule by Count Magnus Lee, a powerful vampire lord who has ruled the land for thousands of years. When a young girl is bitten by the Count and chosen as his current plaything, s",
36726,Yuragi-sou no Yuuna-san,Yuuna and the Haunted Hot Springs,ゆらぎ荘の幽奈さん,6.97,135219,4696.0,840,323536,835,12.0,23 min per ep,2018.0,summer,TV,Finished Airing,R+ - Mild Nudity,Manga,"Comedy, Romance, Supernatural, Ecchi",Harem,Shounen,Xebec,"Aniplex, Shueisha, BS11",Aniplex of America,"Once a hot springs inn, now a boarding house with extraordinarily cheap rent, Yuragi-sou is virtually uninhabited save for a few peculiar residents. As rumor has it, it is haunted by a vile ghost which scares away all potential tenants. Therefore, it is the perfect refuge for Fuyuzora Kogarashi—a broke, homeless psychic seeking an affordable roof to stay under and ghosts to exorcise.

Kogarashi prepares for a face-off against the ghost, only to find out it is not as malicious as the rumors made ",
11785,Haiyore! Nyaruko-san,Nyaruko: Crawling With Love!,這いよれ！ニャル子さん,6.97,157790,4672.0,714,371630,1351,12.0,24 min per ep,2012.0,spring,TV,Finished Airing,PG-13 - Teens 13 or older,Light novel,"Comedy, Sci-Fi",Parody,,Xebec,"TV Tokyo, Avex Entertainment, Sotsu, KlockWorx, Cospa, SoftBank Creative, Studio Mausu, Bulls Eye",NIS America,"Mahiro Yasaka is just an ordinary high school student, until one day he is suddenly attacked by a dangerous monster. Just when everything seems to be lost, he is saved by a silver-haired girl named Nyaruko, who claims to be the shape-shifting deity Nyarlathotep from horror author H. P. Lovecraft's Cthulhu Mythos, sent by the Space Defense Agency to Earth. She explains to Mahiro that the creature chasing him was an alien called Nightgaunt, who had planned on abducting and selling him as a slave.
",
384,Gantz,Gantz,ガンツ,6.97,187705,4669.0,701,378923,2521,13.0,22 min per ep,2004.0,spring,TV,Finished Airing,R+ - Mild Nudity,Manga,"Action, Drama, Horror, Sci-Fi, Suspense","Gore, High Stakes Game, Psychological, Survival",Seinen,Gonzo,Fuji TV,"ADV Films, Funimation","Knowing that he is risking his life, Kei Kurono makes the uncharacteristic decision to jump onto train tracks to save a homeless man from death, only to perish in the process. But when he comes to, Kei finds himself in a room with several other recently deceased people, as well as a large, mysterious black ball. While the people in the room are trying to make sense of their situation, the ball suddenly opens, revealing a cache of weapons and strange black suits. The ball then instructs everyone ",
21085,Witch Craft Works,Witch Craft Works,ウィッチクラフトワークス,6.97,167826,4692.0,735,364223,809,12.0,23 min per ep,2014.0,winter,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,"Action, Supernatural",School,Seinen,J.C.Staff,"Bandai Visual, Lantis, Kodansha, Movic, Magic Capsule, Hakuhodo DY Media Partners, Sony PCL, I Will",,"Even though they shared the same bus every morning and sat next to each other in class, Ayaka Kagari, the ""Princess"" of Tougetsu High School, was nothing more than an unreachable idol for Honoka Takamiya. The horde of students who worshipped the ""Princess"" was merely a nuisance to Honoka, living his lazy, regular high school life.

Everything seemed perfectly normal until, one day, Honoka is attacked out of the blue by a mysterious witch. To his surprise, Ayaka saves his life, revealing herself ",
35994,Satsuriku no Tenshi,Angels of Death,殺戮の天使,6.96,342949,4697.0,311,726870,6215,16.0,23 min per ep,2018.0,summer,TV,Finished Airing,R - 17+ (violence & profanity),Game,"Adventure, Horror, Suspense","Gore, Psychological",,J.C.Staff,"Lantis, AT-X, Kadokawa",Funimation,"With dead and lifeless eyes, Rachel Gardner wishes only to die. Waking up in the basement of a building, she has no idea how or why she's there. She stumbles across a bandaged murderer named Zack, who is trying to escape. After promising to kill her as soon as he is free, Rachel and Zack set out to ascend through the building floor by floor until they escape.

However, as they progress upward, they meet more twisted people, and all of them seem familiar with Rachel. What is her connection to the",
31853,Biohazard: Vendetta,Resident Evil: Vendetta,バイオハザード ヴェンデッタ,6.96,13922,4715.0,4963,24478,68,1.0,1 hr 37 min,,,Movie,Finished Airing,R - 17+ (violence & profanity),Game,"Action, Horror, Sci-Fi",,,Marza Animation Planet,,,"Chris Redfield enlists the help of Leon S. Kennedy and Rebecca Chambers to stop a death merchant, with a vengeance, from spreading a deadly virus in New York.

(Source: IMDB)",
41312,Kami-tachi ni Hirowareta Otoko,By the Grace of the Gods,神達に拾われた男,6.96,127823,4728.0,1104,247845,1156,12.0,23 min per ep,2020.0,fall,TV,Finished Airing,PG-13 - Teens 13 or older,Light novel,"Fantasy, Slice of Life","Isekai, Iyashikei, Reincarnation",,Maho Film,"Lantis, Toei Video, KlockWorx, Nikkatsu, Asmik Ace, Hobby Japan, AMG MUSIC, BS Fuji, Hakuhodo DY Music & Pictures, Amusement Media Academy, Exa International, Bandai Namco Arts, AMG Studio",Funimation,"Deep in the forest, far from any human contact, there lives a child named Ryouma Takebayashi. He engages in the rather strange hobby of keeping various types of slimes as pets. Furthermore, despite his young age, he has a sturdy physique and good compatibility for magic. All of this is because, having endured much hardship in his previous life, three gods grace Ryouma with a second chance to pursue one goal: savor the wonders of life.

After three years of comfortable solitude pass by, Ryouma me",
41226,Uzaki-chan wa Asobitai!,Uzaki-chan Wants to Hang Out!,宇崎ちゃんは遊びたい！,6.96,280733,4703.0,478,519950,1787,12.0,23 min per ep,2020.0,summer,TV,Finished Airing,PG-13 - Teens 13 or older,Web manga,"Comedy, Romance","Adult Cast, Love Status Quo",,ENGI,"Movic, AT-X, Enterbrain, Sammy, ABC Animation, Kadokawa Media House, Kadokawa, INCS toenter, IMAGICA Lab.",Funimation,"At the start of her freshman year in college, Hana Uzaki reunites with Shinichi Sakurai, an upperclassman who was in the same club as her during her high school days. However, much to her surprise, the once active senior has ended up becoming a ""lonesome"" student, preferring to spend his free time in quiet peace.

Uzaki does whatever she can to keep Sakurai from being ""alone,"" from convincing him to go to the movies to going to his part-time workplace. While Sakurai finds her irritating and tire",
3455,To LOVE-Ru,To Love Ru,To LOVEる -とらぶる-,6.96,336202,4700.0,349,674978,4296,26.0,24 min per ep,2008.0,spring,TV,Finished Airing,R+ - Mild Nudity,Manga,"Comedy, Romance, Sci-Fi, Ecchi","Harem, School",Shounen,Xebec,"TBS, Shueisha",Sentai Filmworks,"Timid 16-year-old Rito Yuuki has yet to profess his love to Haruna Sairenji—a classmate and object of his infatuation since junior high. Sadly, his situation becomes even more challenging when one night, a mysterious, stark-naked girl crash-lands right on top of a bathing Rito.

To add to the confusion, Rito discovers that the girl, Lala Satalin Deviluke, is the crown princess of an alien empire and has run away from her home. Despite her position as the heiress to the most dominant power in the","To Love-Ru is licensed in North America by Sentai Filmworks and distributed by Section23 Films. To Love-Ru has been adapted into five video games; two Nintendo DS visual novels, two Playstation Vita g"
58426,Shikanoko Nokonoko Koshitantan,My Deer Friend Nokotan,しかのこのこのここしたんたん,6.96,110797,4698.0,1029,266629,1682,12.0,23 min per ep,2024.0,summer,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,Comedy,"Gag Humor, School",Shounen,Wit Studio,"Dentsu, Twin Engine",,"Torako Koshi is the epitome of perfection. With her peerless beauty, top-notch grades, and position as student council president, her popularity in school is unrivaled. However, she harbors a dark secret—she was a delinquent back in middle school—and this is something she conceals to the best of her abilities.

Unfortunately, when she meets the mysterious deer girl Noko Shikanoko, Torako's hidden shame is constantly on the precipice of being exposed due to Shikanoko's rather weird antics. To mai",
35484,Osake wa Fuufu ni Natte kara,Love is Like a Cocktail,お酒は夫婦になってから,6.96,111151,4742.0,1180,233722,441,13.0,3 min per ep,2017.0,fall,TV,Finished Airing,PG-13 - Teens 13 or older,Web manga,"Comedy, Gourmet, Romance",Adult Cast,,Creators in Pack,"VAP, Yomiko Advertising, Tokyo MX, GYAO!, Cloud22",,"Chisato Mizusawa is a calm and collected assistant office manager who apparently dislikes drinking alcohol. But she actually likes it and has a secret side to her that emerges only when drunk: her cute persona, which she only reveals to her husband, the bartender Sora. Each day when Chisato comes home, Sora takes care of his beloved wife, providing her with a good meal and a fresh drink. These drinks include Plum Splet, Irish Coffee, Orange Breeze, and many more tasty concoctions that she eagerl",
12175,Koi to Senkyo to Chocolate,"Love, Election and Chocolate",恋と選挙とチョコレート,6.96,107220,4732.0,1042,264018,483,12.0,24 min per ep,2012.0,summer,TV,Finished Airing,PG-13 - Teens 13 or older,Visual novel,"Drama, Romance","Harem, School",,AIC Build,"Aniplex, AIC, Lantis, TBS, Magic Capsule",Sentai Filmworks,"Yuuki Oojima is a member of his high school's Food Research Club, whose main activity is eating snacks bought with funds allocated to them by the school. However, this peaceful and wasteful lifestyle is under threat as the upcoming student election draws near. Satsuki Shinonome, a major candidate and the head of the department of financial affairs, campaigns on a platform that includes disbanding meritless clubs such as the Food Research Club and redirecting their budgets to proper ones.

Unders",
6747,Dance in the Vampire Bund,Dance in the Vampire Bund,ダンスインザヴァンパイアバンド,6.96,113089,4719.0,1139,242237,755,12.0,23 min per ep,2010.0,winter,TV,Finished Airing,R+ - Mild Nudity,Manga,"Action, Drama, Romance, Supernatural",Vampire,Seinen,Shaft,"Genco, Media Factory, Rakuonsha, AT-X, flying DOG",Funimation,"On live television, Mina Tepes, the ruler of all vampires, reveals the existence of her species to the world and states her plan to build a sanctuary in Japan for vampires, called the Vampire Bund. Using her family's wealth to pay off the nation's debt, they have agreed to let her build this safe-haven for her fellow creatures of the night. But not everyone is so easily swayed by Mina's influence, as her announcement brings about conflict with humans who believe that the queen's quest for peace ",
3354,Zombie-Loan Specials,Zombie-Loan,ZOMBIE-LOAN ゾンビローン,6.96,15498,4709.0,4550,29870,18,2.0,23 min per ep,,,Special,Finished Airing,PG-13 - Teens 13 or older,Manga,"Action, Horror, Supernatural",,Shounen,XEBEC M2,"Xebec, Nihon Ad Systems",Discotek Media,The series was originally planned to be 20+ episodes but was cut short due to unknown circumstances. These specials released on the 7th DVD volume continue the story.,
2490,One Piece: Mezase! Kaizoku Yakyuu Ou,One Piece: Take Aim! The Pirate Baseball King,ワンピース めざせ！海賊野球王,6.95,20522,4753.0,4001,39188,16,1.0,5 min,,,Movie,Finished Airing,PG-13 - Teens 13 or older,Manga,"Comedy, Fantasy, Sports",Team Sports,Shounen,Toei Animation,,,"Luffy and crew takes on Arlong's crew in baseball. Announced by Bon Clay and Buggy.

(Source: ANN)",
33203,Fukumenkei Noise,Anonymous Noise,覆面系ノイズ,6.95,52559,4782.0,1900,133741,682,12.0,23 min per ep,2017.0,spring,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,"Drama, Romance","Love Polygon, Music, School",Shoujo,Brain's Base,"Shogakukan-Shueisha Productions, Nihon Ad Systems, Hakusensha, Warner Bros. Japan, KlockWorx, BS Fuji, Kansai TV",Sentai Filmworks,"Every day, a young girl wearing a mask stands by the beach and sings a nostalgic melody. After experiencing two sudden heart-wrenching partings when she was only a child, Nino Arisugawa has been singing her songs to the ocean, bound by a promise made with her two childhood friends—her first love, Momo Sakaki, and a boy who composed music, Kanade ""Yuzu"" Yuzuriha. Having never met each other, the boys both individually promised that if Nino was ever separated from them, her voice would be the beac",
8986,Supernatural The Animation,Supernatural: The Anime Series,スーパーナチュラル・ザ・アニメーション,6.95,10987,4764.0,4279,34151,82,22.0,24 min per ep,,,OVA,Finished Airing,R - 17+ (violence & profanity),Other,"Action, Horror, Supernatural","Adult Cast, Mythology",,Madhouse,Arts Pro,Warner Bros. Pictures,"Monsters walk the earth. While some may refute their existence as myths or urban legends, the Winchester brothers—Sam and Dean—know all too well what dangers lurk out there in the dark. Driving around in their 1967 Chevrolet Impala, these brothers have made it their life's mission to destroy anything supernatural that would threaten human lives.

From shapeshifters to werewolves, vampires, ghosts, and even demons, the Winchesters track down and kill every evil being they can find, while also sea",
1726,Devil May Cry,Devil May Cry,デビル メイ クライ,6.95,181138,4776.0,795,339501,1792,12.0,24 min per ep,2007.0,summer,TV,Finished Airing,R - 17+ (violence & profanity),Game,"Action, Fantasy","Gore, Mythology",,Madhouse,"WOWOW, Media Factory, Capcom, Toshiba Entertainment, Showgate",Funimation,"Patty Lowell—the lost heir of a prestigious family—is found at an orphanage, and J.D. Morrison brings her to his acquaintance Dante, the owner of a business called ""Devil May Cry."" Dante takes on so-called ""odd jobs,"" and at Morrison's request, he agrees to become a bodyguard for Patty. Begrudgingly, he sets out to deliver Patty to her family, though he is a bit annoyed with a job that essentially amounts to babysitting.

While Dante seems like a lazy good-for-nothing, he is actually a prolific ",
39463,Gleipnir,Gleipnir,グレイプニル,6.95,246063,4785.0,463,532351,2029,13.0,23 min per ep,2020.0,spring,TV,Finished Airing,R - 17+ (violence & profanity),Manga,"Action, Mystery, Ecchi",Super Power,Seinen,PINE JAM,"Kodansha, bilibili, Good Smile Film",Funimation,"Shuuichi Kagaya is what one would consider an average high school student, but sometimes, he turns into a monster. He doesn't know how or why he got his abilities, only that he would prefer no one knows about them. One night, he finds a building ablaze with a girl trapped inside. Deciding to save her, he transforms and carries her to safety, but accidentally drops his phone.

The next day, the girl he saved—Claire Aoki—finds him and confronts him about his monster identity. She even goes so far ",
48239,Leadale no Daichi nite,In the Land of Leadale,リアデイルの大地にて,6.95,90823,4749.0,1461,184409,974,12.0,23 min per ep,2022.0,winter,TV,Finished Airing,PG-13 - Teens 13 or older,Light novel,"Adventure, Comedy, Fantasy","Isekai, Reincarnation",,Maho Film,"Lantis, Crunchyroll, Kadokawa Media House, Sun TV, Kadokawa, Bandai Namco Arts, Simplicity",,"The previously bedridden Keina Kagami finds herself in the world of her favorite VRMMORPG—titled Leadale—after the life support keeping her alive fails. Reincarnated in the body of her high-level character, ""Cayna,"" she notices that the world of Leadale is different from what she remembers playing.

As she comes to learn, two hundred years have passed since she last interacted with the world. However, this does not sadden Cayna—as it means that a new journey awaits her, filled with exciting pros","Leadale no Daichi nite will be released on Blu-ray and DVD in three volumes from March 30, 2022 to May 25, 2022."
37569,Sirius,Sirius the Jaeger,天狼〈シリウス〉 Sirius the Jaeger,6.95,118499,4762.0,1036,264491,696,12.0,23 min per ep,2018.0,summer,TV,Finished Airing,R - 17+ (violence & profanity),Original,"Action, Supernatural","Historical, Vampire",,P.A. Works,"Sotsu, Warner Bros. Japan, Infinite",,"In the year 1930, vampires have infiltrated Tokyo to feast upon its unsuspecting citizens. As the number of victims continues to rise, the city's authorities decide to hire the Jaegers—a strange, diverse group of individuals tasked by the V Shipping Company to hunt down vampires around the world. Carrying musical instrument cases to disguise their identity, the Jaegers battle the vampires with the same mercilessness demonstrated by their foes.

Yuliy, the Jaeger's most skilled warrior, is the so",
57859,Egao no Taenai Shokuba desu.,A Mangaka's Weirdly Wonderful Workplace,笑顔のたえない職場です。,6.95,2487,4777.0,5411,19713,46,13.0,23 min per ep,2025.0,fall,TV,Currently Airing,PG-13 - Teens 13 or older,Web manga,Comedy,"Adult Cast, Otaku Culture, Workplace",,Voil,"Pony Canyon, AT-X, KlockWorx, Ai Addiction, Tokyo MX, Rakuten, arma bianca, BS Asahi, Happinet Media Marketing, Iwate Menkoi TV",,"New shoujo manga artist Nana Futami works hard every day while being supported by Kaede Satou, her female editor who is older than her, and Mizuki Hazama, her assistant. According to the girl herself, she sometimes drums up intense daydream delusions of occupational illness! A working girls comedy set in the entertainment industry, brought to you by an author who always draws various girls.

(Source: Kodansha, translated)",
2130,Kaibutsu Oujo,Princess Resurrection,怪物王女,6.95,30734,4745.0,2575,85610,218,25.0,24 min per ep,2007.0,spring,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,"Action, Comedy, Horror, Supernatural",Vampire,Shounen,Madhouse,"Imagin, Lantis, Index, Universal Pictures Japan","ADV Films, Sentai Filmworks","When Hiro Hiyorimi tries to save a beautiful young woman from certain death, he ends up a dead hero himself! However, since the drop-dead girl is Hime, daughter of the King of the Monsters, his ""reward"" is to come back as a not-quite-living soldier in her honor guard of horror! That means helping fight off the army of supernatural monstrosities Hime's siblings are unleashing against her in hopes of moving up the ladder of succession.

And if facing off with vampires and zombies isn't bad enough,",
33003,Mahou Shoujo Ikusei Keikaku,Magical Girl Raising Project,魔法少女育成計画,6.94,71321,4807.0,1555,172579,786,12.0,24 min per ep,2016.0,fall,TV,Finished Airing,R - 17+ (violence & profanity),Light novel,"Action, Suspense","Gore, High Stakes Game, Mahou Shoujo, Survival",,Lerche,"Genco, AT-X, Magic Capsule, flying DOG, Cospa, Toranoana, Medicos Entertainment, Animatic, Highlights Entertainment",Funimation,"For many girls in N-City, playing the popular social role-playing game Magical Girl Raising Project is as close as they could come to being a real magical girl. However, for some rare players, that dream can become a reality. One such girl is Koyuki Himekawa, who receives a notification one night that she has been selected to become a magical girl, her in-game avatar Snow White.

As Koyuki and other chosen players in the city begin helping those in need, they all receive yet another notification",
31722,Nanatsu no Taizai: Seisen no Shirushi,The Seven Deadly Sins: Signs of Holy War,七つの大罪 聖戦の予兆,6.94,457192,4810.0,295,762526,825,4.0,24 min per ep,2016.0,summer,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,"Action, Adventure, Fantasy",,Shounen,A-1 Pictures,"Aniplex, Dentsu, Mainichi Broadcasting System, Kodansha, Movic",,"The Seven Deadly Sins, along with Elizabeth Liones and Hawk, have won the Kingdom of Leones back from the Holy Knights. At long last, it's their time to indulge in the peaceful lives they fought for. From inedible meat pies, overdue battles, unexpected stalkers, and the butterflies of first love, the Sins are accompanied by their friends in their carefree, fun-filled time together. However, the calm is broken with the premonition of a new threat, bringing upon the signs of Holy War and threateni",
45613,Kawaii dake ja Nai Shikimori-san,Shikimori's Not Just a Cutie,可愛いだけじゃない式守さん,6.94,265556,4802.0,401,609207,5254,12.0,23 min per ep,2022.0,spring,TV,Finished Airing,PG-13 - Teens 13 or older,Web manga,"Comedy, Romance",School,,Doga Kobo,"Kodansha, NBCUniversal Entertainment Japan, ABC Animation","Crunchyroll, Muse Communication","Yuu Izumi leads a high school life filled with one mishap after another. No matter how improbable the situation, unfortunate events strike him at every turn. In possession of such terrible luck, Izumi enters his second year with a single wish in mind—to spend more time with his affectionate girlfriend, Micchon Shikimori.

Cute, athletic, and caring, Shikimori is immensely popular at their school. But since they began dating a year ago, Izumi has witnessed a surprising side to his otherwise adora","Due to the airing of urgent special news bulletins regarding the Hunga Tonga-Hunga Ha'apai volcano eruption on January 15, 2022, the previous series that was occupying the same time slot required a sc"
230,Air Master,Air Master,エアマスター,6.94,17101,4789.0,3817,43074,159,27.0,24 min per ep,2003.0,spring,TV,Finished Airing,R - 17+ (violence & profanity),Manga,"Action, Comedy",Martial Arts,Seinen,Toei Animation,"VAP, Nippon Television Network",Geneon Entertainment USA,"A former gymnast, Aikawa Maki has turned her skills to a different way of life—street fighting. The only thing that truly makes her feel alive is violence. With amazing power and grace, she fights opponent after opponent, repeatedly demonstrating the gymnastic talent that earns her her nom de guerre, ""Airmaster.""",
20047,Sakura Trick,Sakura Trick,桜Trick,6.94,126593,4813.0,1001,273889,1524,12.0,24 min per ep,2014.0,winter,TV,Finished Airing,PG-13 - Teens 13 or older,4-koma manga,"Comedy, Girls Love",School,Seinen,Studio Deen,"Pony Canyon, TBS, Memory-Tech, Houbunsha",Sentai Filmworks,"Having been best friends since middle school, Haruka Takayama and Yuu Sonoda plan to attend Misato West High School together. However, despite being assigned to the same class, a cruel twist of fate has them seated on the opposite ends of their classroom! To make matters worse, their school will shut down in three years, making them the final intake of first-year students. Undeterred by this chain of unfortunate events, Haruka is set on sticking with Yuu, striving to create many wonderful memori",Sakura Trick first premiered in Winter 2014 and was simulcast by Crunchyroll in the USA and Canada. It was later licensed for a North American home video release by Sentai Filmworks.
31080,Anne Happy♪,Anne-Happy,あんハピ♪,6.94,35214,4791.0,2616,83369,270,12.0,23 min per ep,2016.0,spring,TV,Finished Airing,PG-13 - Teens 13 or older,Manga,Slice of Life,"CGDCT, School",,SILVER LINK.,"Sotsu, AT-X, KlockWorx, Asmik Ace, Houbunsha, BS Fuji, DIVE II Entertainment, Grooove, Avex Pictures, Crunchyroll, Contents Seed, FuRyu",,"Tennomifune Academy is an elite institution for the best and the brightest, with the exception of Class 1-7, the so-called ""Happiness Class."" Each member of the classroom copes with personal misfortunes, and the special class is geared to help them move past their issues and find true happiness. 

After being accepted into the academy, An Hanakoizumi, Ruri Hibarigaoka, and Botan Kumegawa find themselves placed into the Happiness Class, plagued by dreadful luck, love problems, and bad health resp",
